value,built,penalty,effectiveness,component,route,hub,disposition,target,loc,engines,trpc_fetch,charts,inputs,tables,pdf,ai,routed,linked,in_live,integrity_flags,gaps,upgrade_to_9_10
6.9,6.9,0.0,6.9,RentalEnterprise,/portal/rental-enterprise,Real Estate Intelligence,EMBED — accordion section,/portal/real-estate-mogul,342,mutualIulCarriers,8,0,21,10,0,0,True,True,True,,no visualisation of the outcome ; no client-ready export ; invisible to the AI brain,add projection + sensitivity + comparison charts ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it
6.8,7.2,0.4,3.1,ComplianceAuditTrail,/portal/compliance-audit-trail,Compliance & Supervision,EMBED — accordion section,/portal/compliance-center,1161,,7,13,8,2,0,0,True,False,True,ts-nocheck,"type checking disabled on the file ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.8,7.2,0.4,3.1,AtheneGuaranteedIncome,/portal/athene-guaranteed-income,"Insurance, Annuity & Carrier",EMBED — accordion section,/portal/carrier-command,893,taxBracketEngine,5,5,2,10,0,0,True,False,True,ts-nocheck,type checking disabled on the file ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.7,8.3,1.6,3.0,RetirementIncomeProjection,/portal/retirement-projection,Retirement Income & Drawdown,EMBED — accordion section,/portal/ecological-drivers,1700,policyMechanics|taxBracketEngine,7,13,10,12,0,0,True,False,True,ts-nocheck|fabricated-constant,type checking disabled on the file ; carries invented constants marked Simplified/Assumed in place of real limits ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.7,7.1,0.4,3.0,MeetingAgenda,/portal/meeting-agenda,Client Management & CRM,EMBED — accordion section,/portal/clients,1397,,11,12,16,4,1,0,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; invisible to the AI brain ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.7,7.1,0.4,3.0,AdvancedReporting,/portal/advanced-reporting,Reports & Deliverables,EMBED — accordion section,/portal/reports,1228,,8,11,12,12,1,0,True,False,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; invisible to the AI brain ; orphan URL — reachable only by typing it,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.7,7.1,0.4,3.0,LifetimeGuaranteedIncome,/portal/lifetime-income,"Insurance, Annuity & Carrier",EMBED — accordion section,/portal/carrier-command,1070,annuityData|taxBracketEngine,2,5,3,6,1,0,True,False,True,ts-nocheck,type checking disabled on the file ; thin input surface — cannot model a real scenario ; invisible to the AI brain ; orphan URL — reachable only by typing it,"widen inputs to a full scenario (assumptions, ranges, alternatives) ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.7,7.1,0.4,3.0,GrowthAnnuities,/portal/growth-annuities,"Insurance, Annuity & Carrier",EMBED — accordion section,/portal/carrier-command,1056,annuityData|taxBracketEngine,2,6,4,10,1,0,True,False,True,ts-nocheck,type checking disabled on the file ; thin input surface — cannot model a real scenario ; invisible to the AI brain ; orphan URL — reachable only by typing it,"widen inputs to a full scenario (assumptions, ranges, alternatives) ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.6,7.0,0.4,3.0,SalesStoryBuilder,/portal/sales-story,Advisor Practice & Sales Enablement,EMBED — accordion section,/portal/practice-command,1463,,6,12,1,8,0,0,True,False,True,ts-nocheck,"type checking disabled on the file ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.6,7.0,0.4,6.6,Integrations,/portal/integrations,"Admin, Ops & System",EMBED — accordion section,/portal/admin,1392,,5,9,11,10,0,0,True,True,True,ts-nocheck,"type checking disabled on the file ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no client-ready export ; invisible to the AI brain","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it"
6.6,8.0,1.4,3.0,BusinessOwnerPlanning,/portal/business-owner,Business & Succession,EMBED — accordion section,/portal/business-command,1146,taxBracketEngine,6,13,31,12,0,0,True,False,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.6,7.0,0.4,3.0,SmartRebalancingAlerts,/portal/smart-rebalancing,Investments & Portfolio,EMBED — accordion section,/portal/portfolio-command,1099,,7,12,14,4,0,0,True,False,True,ts-nocheck,"type checking disabled on the file ; math inlined in the component — untestable, un-reusable, cannot be called by the AI brain ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.6,8.0,1.4,3.0,FIATop10,/portal/fia-top10,"Insurance, Annuity & Carrier",EMBED — accordion section,/portal/carrier-command,1034,annuityData|taxBracketEngine,7,15,18,12,0,0,True,False,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.5,7.9,1.4,2.9,SavedScenariosHub,/portal/saved-scenarios,Scenario Lab & Comparison,EMBED — accordion section,/portal/scenario-lab,1480,taxBracketEngine,6,12,4,12,0,0,True,False,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; thin input surface — cannot model a real scenario ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","widen inputs to a full scenario (assumptions, ranges, alternatives) ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.5,8.1,1.6,2.9,AiStrategyRecommender,/portal/ai-recommender,AI Brain & Intelligence,EMBED — accordion section,/portal/ai-brain-hub,1286,taxBracketEngine,7,14,7,2,0,0,True,False,True,ts-nocheck|fabricated-constant,type checking disabled on the file ; carries invented constants marked Simplified/Assumed in place of real limits ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.5,7.9,1.4,2.9,TaxAdvantagedGrowth,/portal/retirement-projection,Tax Strategy,EMBED — accordion section,/portal/tax-command,1175,ibbotsonModel|taxBracketEngine,5,16,6,14,0,0,True,False,True,ts-nocheck|literal-chart-data,"type checking disabled on the file ; chart is fed a literal array — the picture is decorative, not computed ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it","add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.5,6.9,0.4,2.9,TaxWaterfall,/portal/tax-waterfall,Tax Strategy,EMBED — accordion section,/portal/tax-command,1161,taxBracketEngine,1,14,3,10,1,0,True,False,True,ts-nocheck,type checking disabled on the file ; thin input surface — cannot model a real scenario ; invisible to the AI brain ; orphan URL — reachable only by typing it,"widen inputs to a full scenario (assumptions, ranges, alternatives) ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
6.4,6.8,0.4,6.4,CarrierSettings,/portal/carrier-settings,"Insurance, Annuity & Carrier",EMBED — accordion section,/portal/carrier-command,1627,,8,14,12,12,0,0,True,True,True,ts-nocheck,type checking disabled on the file ; no real computation — display-only ; no client-ready export ; invisible to the AI brain,"extract the math into `shared/<name>Engine.ts` as a pure, deterministic module with a vitest suite ; add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it"
6.4,8.3,1.9,2.9,QuickQuote,/portal/quick-quote,"Insurance, Annuity & Carrier",EMBED — accordion section,/portal/carrier-command,1265,taxBracketEngine,7,17,11,14,0,0,True,False,True,ts-nocheck|frozen-chart,type checking disabled on the file ; chart memo has empty deps — the graph never changes when inputs change ; no client-ready export ; invisible to the AI brain ; orphan URL — reachable only by typing it,"add branded PDF export with sources and method notes ; register in `pageRegistry.ts` with intent tags so the AI brain can cite and deep-link it ; surface as a tab/accordion inside its hub — keep the URL, drop the top-level nav claim"
